Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,tissue,strain,Stage,treatment,rna subtype,GEO Accession
SRR870975,1260079,95766004,76,59,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,WT ribosome protected fragments for Ribosome Profiling,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152444
SRR870976,4000000,3.04e+08,76,187,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,Nanog + SoxB1 MO input mRNA for Ribosome Profiling,Whole embryos,TUAB,2hpf,"Nanog MO, SoxB1 MO",polyA RNA,GSM1152445
SRR870977,760926,57830376,76,34,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,Nanog + SoxB1 ribosome protected fragments for Ribosome Profiling,Whole embryos,TUAB,2hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152446
SRR959304,4000000,3.04e+08,76,176,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,WT 2hpf Total mRNA,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152447
SRR959305,4000000,3.04e+08,76,182,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,WT 4hpf poly(A)+ mRNA,Whole embryos,TUAB,4hpf,none,polyA RNA,GSM1152448
SRR959306,496090,37702840,76,23,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,WT 4hpf Total mRNA,Whole embryos,TUAB,4hpf,none,total RNA,GSM1152449
SRR959307,4000000,3.04e+08,76,182,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,Alpha-amanitin 4hpf Total mRNA,Whole embryos,TUAB,4hpf,alpha-amanitin,total RNA,GSM1152450
SRR959308,4000000,3.04e+08,76,178,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,U1U2 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"U1 MO, U2 MO",total RNA,GSM1152451
SRR959309,4000000,3.04e+08,76,176,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,Nanog MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,Nanog MO,total RNA,GSM1152452
SRR959310,4000000,3.04e+08,76,181,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,SoxB1 MO,total RNA,GSM1152453
SRR959311,4000000,3.04e+08,76,180,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152454
SRR959312,4000000,3.04e+08,76,180,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,MZpou5f1 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,none,total RNA,GSM1152455
SRR959313,4000000,3.04e+08,76,174,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,MZpou5f1 Nanog MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,Nanog MO,total RNA,GSM1152456
SRR959314,4000000,3.04e+08,76,174,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,SoxB1 MO,total RNA,GSM1152457
SRR959315,4000000,3.04e+08,76,177,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152458
SRR959316,4000000,3.04e+08,76,175,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152459
SRR959317,4000000,3.04e+08,76,175,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152460
SRR959318,4000000,3.04e+08,76,174,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152461
SRR959319,4000000,3.04e+08,76,174,SRX341248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474423,SAMN02339300,simple,7955,Danio rerio,GSM1219140,GEO,SRA082637,09,2013,Lee,Cycloheximide 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,Whole embryos,TUAB,6hpf,alpha-amanitin,total RNA,GSM1152462
SRR959320,4000000,3.04e+08,76,174,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Cycloheximide 6hpf Total mRNA,Whole embryos,TUAB,6hpf,cycloheximide,total RNA,GSM1219140
SRR959321,4000000,3.04e+08,76,185,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Nanog MO 6hpf Total mRNA,Whole embryos,TUAB,6hpf,Nanog MO,total RNA,GSM1219141
SRR959322,4000000,3.04e+08,76,184,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Nanog + SoxB1 MO Total mRNA,Whole embryos,TUAB,6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219142
SRR959323,4000000,3.04e+08,76,174,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Nanog + SoxB1 MO Total mRNA,Whole embryos,TUAB,6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219143
SRR959324,4000000,3.04e+08,76,176,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,none,total RNA,GSM1219144
SRR959325,4000000,3.04e+08,76,176,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 SoxB1 MO 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,SoxB1 MO,total RNA,GSM1219145
SRR959326,4000000,3.04e+08,76,177,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219146
SRR959327,4000000,3.04e+08,76,175,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Cycloheximide 4hpf Total mRNA,Whole embryos,TUAB,4hpf,cycloheximide,,GSM1219147
SRR959328,4000000,3.04e+08,76,174,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152436
SRR959329,4000000,3.04e+08,76,173,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,WT 6hpf poly(A)+ mRNA,Whole embryos,TUAB,6hpf,none,,GSM1152437
SRR959330,3785933,287730908,76,174,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,WT 8hpf poly(A)+ mRNA,Whole embryos,TUAB,8hpf,none,,GSM1152438
SRR959331,4000000,3.04e+08,76,176,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO",,GSM1152439
SRR959332,4000000,3.04e+08,76,176,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 8hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},8hpf,"Nanog MO, SoxB1 MO",,GSM1152440
SRR959333,4000000,3.04e+08,76,176,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 6hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152441
SRR959334,4000000,3.04e+08,76,184,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 8hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},8hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152442
SRR959335,4000000,3.04e+08,76,173,SRX341249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474424,SAMN02339302,simple,7955,Danio rerio,GSM1219141,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,WT 2hpf Total mRNA,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152443
SRR959336,4000000,3.04e+08,76,177,SRX341250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474425,SAMN02339304,simple,7955,Danio rerio,GSM1219142,GEO,SRA082637,09,2013,Lee,WT 6hpf poly(A)+ mRNA,WT 6hpf poly(A)+ mRNA,WT input mRNA for Ribosome Profiling,Whole embryos,TUAB,2hpf,none,polyA RNA,GSM1152444
SRR959337,4000000,3.04e+08,76,178,SRX341250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474425,SAMN02339304,simple,7955,Danio rerio,GSM1219142,GEO,SRA082637,09,2013,Lee,WT 6hpf poly(A)+ mRNA,WT 6hpf poly(A)+ mRNA,WT ribosome protected fragments for Ribosome Profiling,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152445
SRR959338,4000000,3.04e+08,76,178,SRX341250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474425,SAMN02339304,simple,7955,Danio rerio,GSM1219142,GEO,SRA082637,09,2013,Lee,WT 6hpf poly(A)+ mRNA,WT 6hpf poly(A)+ mRNA,Nanog + SoxB1 MO input mRNA for Ribosome Profiling,Whole embryos,TUAB,2hpf,"Nanog MO, SoxB1 MO",polyA RNA,GSM1152446
SRR959339,4000000,3.04e+08,76,176,SRX341250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474425,SAMN02339304,simple,7955,Danio rerio,GSM1219142,GEO,SRA082637,09,2013,Lee,WT 6hpf poly(A)+ mRNA,WT 6hpf poly(A)+ mRNA,Nanog + SoxB1 ribosome protected fragments for Ribosome Profiling,Whole embryos,TUAB,2hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152447
SRR959340,2626103,199583828,76,118,SRX341250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474425,SAMN02339304,simple,7955,Danio rerio,GSM1219142,GEO,SRA082637,09,2013,Lee,WT 6hpf poly(A)+ mRNA,WT 6hpf poly(A)+ mRNA,WT 2hpf Total mRNA,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152448
SRR959341,4000000,3.04e+08,76,175,SRX341250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474425,SAMN02339304,simple,7955,Danio rerio,GSM1219142,GEO,SRA082637,09,2013,Lee,WT 6hpf poly(A)+ mRNA,WT 6hpf poly(A)+ mRNA,WT 4hpf poly(A)+ mRNA,Whole embryos,TUAB,4hpf,none,polyA RNA,GSM1152449
SRR959342,4000000,3.04e+08,76,179,SRX341251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474426,SAMN02339301,simple,7955,Danio rerio,GSM1219143,GEO,SRA082637,09,2013,Lee,WT 8hpf poly(A)+ mRNA,WT 8hpf poly(A)+ mRNA,WT 4hpf Total mRNA,Whole embryos,TUAB,4hpf,none,total RNA,GSM1152450
SRR959343,4000000,3.04e+08,76,176,SRX341251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474426,SAMN02339301,simple,7955,Danio rerio,GSM1219143,GEO,SRA082637,09,2013,Lee,WT 8hpf poly(A)+ mRNA,WT 8hpf poly(A)+ mRNA,Alpha-amanitin 4hpf Total mRNA,Whole embryos,TUAB,4hpf,alpha-amanitin,total RNA,GSM1152451
SRR959344,4000000,3.04e+08,76,178,SRX341251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474426,SAMN02339301,simple,7955,Danio rerio,GSM1219143,GEO,SRA082637,09,2013,Lee,WT 8hpf poly(A)+ mRNA,WT 8hpf poly(A)+ mRNA,U1U2 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"U1 MO, U2 MO",total RNA,GSM1152452
SRR959345,3504890,266371640,76,157,SRX341251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474426,SAMN02339301,simple,7955,Danio rerio,GSM1219143,GEO,SRA082637,09,2013,Lee,WT 8hpf poly(A)+ mRNA,WT 8hpf poly(A)+ mRNA,Nanog MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,Nanog MO,total RNA,GSM1152453
SRR959346,4000000,3.04e+08,76,177,SRX341251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474426,SAMN02339301,simple,7955,Danio rerio,GSM1219143,GEO,SRA082637,09,2013,Lee,WT 8hpf poly(A)+ mRNA,WT 8hpf poly(A)+ mRNA,SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,SoxB1 MO,total RNA,GSM1152454
SRR959347,4000000,3.04e+08,76,174,SRX341251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474426,SAMN02339301,simple,7955,Danio rerio,GSM1219143,GEO,SRA082637,09,2013,Lee,WT 8hpf poly(A)+ mRNA,WT 8hpf poly(A)+ mRNA,Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152455
SRR959348,1148861,87313436,76,53,SRX341252,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474427,SAMN02339306,simple,7955,Danio rerio,GSM1219144,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf poly(A)+ mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf poly(A)+ mRNA,MZpou5f1 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,none,total RNA,GSM1152456
SRR959349,4000000,3.04e+08,76,175,SRX341252,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS474427,SAMN02339306,simple,7955,Danio rerio,GSM1219144,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf poly(A)+ mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf poly(A)+ mRNA,MZpou5f1 Nanog MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,Nanog MO,total RNA,GSM1152457
