Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,assay types,cultivar,dev_stage,geo_loc_name,tissue,BioSampleModel,replicate,ecotype,library number
SRR13808085,8998029,247252203,27,98,SRX10190978,N_seedling2_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337652,SAMN18087568,simple,3701,Arabidopsis,N_seedling2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,bolting stage,China: Wuhan,seedling,Plant,biological replicate = N_seedling1_Arabidopsis,,
SRR13808084,4513737,121844566,26,46,SRX10190979,N_root_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337651,SAMN18087569,simple,3701,Arabidopsis,N_root_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,root,Plant,,,
SRR13808083,7082278,207957480,29,80,SRX10190980,N_leaf1_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337653,SAMN18087571,simple,3701,Arabidopsis,N_leaf1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,leaf,Plant,,,
SRR13808082,7096557,1121256006,158,532,SRX10190981,N_seedling2_Arabidopsis_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337652,SAMN18087568,simple,3701,Arabidopsis,N_seedling2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,bolting stage,China: Wuhan,seedling,Plant,biological replicate = N_seedling1_Arabidopsis,,
SRR13808081,12498652,332568687,26,125,SRX10190982,N_friut_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337656,SAMN18087572,simple,3701,Arabidopsis,N_friut_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,friut,Plant,,,
SRR13808080,8062182,220922849,27,83,SRX10190983,N_flower1_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337654,SAMN18087573,simple,3701,Arabidopsis,N_flower1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,flower,Plant,,,
SRR13808079,8425876,224475294,26,83,SRX10190984,N_flower2_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337655,SAMN18087574,simple,3701,Arabidopsis,N_flower2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,flower,Plant,biological replicate = N_flower1_Arabidopsis,,
SRR13808078,22222637,586385888,26,220,SRX10190985,b_stem1_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337657,SAMN18087575,simple,39947,Oryza sativa Japonica Group,b_stem1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,stem,Plant,,,
SRR13808077,7789389,206593906,26,77,SRX10190986,b_stem2_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337658,SAMN18087576,simple,39947,Oryza sativa Japonica Group,b_stem2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,stem,Plant,biological replicate = b_stem1_Rice,,
SRR13808076,21800663,565847619,25,219,SRX10190987,spikelet1_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337659,SAMN18087577,simple,39947,Oryza sativa Japonica Group,spikelet1,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,spikelet,Plant,,,
SRR13808075,27539481,741781099,26,289,SRX10190988,spikelet2_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337661,SAMN18087578,simple,39947,Oryza sativa Japonica Group,spikelet2,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,spikelet,Plant,biological replicate = spikelet1,,
SRR13808074,15525938,412065838,26,157,SRX10190989,bigleaf_sheath1_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337660,SAMN18087579,simple,39947,Oryza sativa Japonica Group,bigleaf_sheath1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,sheath,Plant,,,
SRR13808073,12659091,327905933,25,130,SRX10190990,bigleaf_sheath2_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337662,SAMN18087580,simple,39947,Oryza sativa Japonica Group,bigleaf_sheath2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,sheath,Plant,biological replicate = bigleaf_sheath1_Rice,,
SRR13808072,28905931,777900229,26,285,SRX10190991,leaf_sheath1_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337663,SAMN18087581,simple,39947,Oryza sativa Japonica Group,leaf_sheath1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,sheath,Plant,,,
SRR13808071,7883681,1245621598,158,598,SRX10190992,N_leaf2_Arabidopsis_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337664,SAMN18087570,simple,3701,Arabidopsis,N_leaf2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,leaf,Plant,biological replicate = N_leaf1_Arabidopsis,,
SRR13808070,25256271,685183645,27,255,SRX10190993,leaf_sheath2_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337665,SAMN18087582,simple,39947,Oryza sativa Japonica Group,leaf_sheath2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,sheath,Plant,biological replicate = leaf_sheath1_Rice,,
SRR13808069,13968908,364972587,26,137,SRX10190994,N_seedling_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337666,SAMN18087583,simple,39947,Oryza sativa Japonica Group,N_seedling_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,seedling,Plant,,,
SRR13808068,18498592,490655056,26,180,SRX10190995,N_root1_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337636,SAMN18087584,simple,39947,Oryza sativa Japonica Group,N_root1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,root,Plant,,,
SRR13808067,17417440,467728971,26,174,SRX10190996,Nb_leaf1_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337637,SAMN18087585,simple,39947,Oryza sativa Japonica Group,Nb_leaf1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,leaf,Plant,,,
SRR13808066,19961191,534680810,26,203,SRX10190997,Nb_leaf2_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337638,SAMN18087586,simple,39947,Oryza sativa Japonica Group,Nb_leaf2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,leaf,Plant,biological replicate = Nb_leaf1_Rice,,
SRR13808065,20063122,556067352,27,215,SRX10190998,Ns_leaf1_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337639,SAMN18087587,simple,39947,Oryza sativa Japonica Group,Ns_leaf1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,leaf,Plant,,,
SRR13808064,16814906,459220031,27,169,SRX10190999,Ns_leaf2_Rice_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337667,SAMN18087588,simple,39947,Oryza sativa Japonica Group,Ns_leaf2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,leaf,Plant,biological replicate = Ns_leaf1_Rice,,
SRR13808063,13583971,362205650,26,133,SRX10191000,N_tassel1_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337640,SAMN18087589,simple,4577,Zea mays,N_tassel1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,tassel,Plant,,,
SRR13808062,21300925,576105023,27,223,SRX10191001,N_tassel2_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337641,SAMN18087590,simple,4577,Zea mays,N_tassel2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,tassel,Plant,biological replicate = N_tassel1_Maize,,
SRR13808061,22542044,614762374,27,231,SRX10191002,N_stem1_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337642,SAMN18087591,simple,4577,Zea mays,N_stem1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,stem,Plant,,,
SRR13808060,3366200,531859600,158,248,SRX10191003,spikelet1_3'Ribo-seq_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337659,SAMN18087577,simple,39947,Oryza sativa Japonica Group,spikelet1,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,spikelet,Plant,,,
SRR13808059,14735496,420625626,28,159,SRX10191004,N_stem2_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337644,SAMN18087592,simple,4577,Zea mays,N_stem2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,stem,Plant,biological replicate = N_stem1_Maize,,
SRR13808058,8886163,243454536,27,91,SRX10191005,seedling1_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337668,SAMN18087593,simple,4577,Zea mays,seedling1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,seedling,Plant,,,
SRR13808057,8615229,242465563,28,94,SRX10191006,seedling2_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337645,SAMN18087594,simple,4577,Zea mays,seedling2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,seedling,Plant,biological replicate = seedling1_Maize,,
SRR13808056,5287284,145679954,27,55,SRX10191007,N_root1_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337669,SAMN18087595,simple,4577,Zea mays,N_root1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,root,Plant,,,
SRR13808055,4897552,138541880,28,52,SRX10191008,N_root2_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337646,SAMN18087596,simple,4577,Zea mays,N_root2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,root,Plant,biological replicate = N_root1_Maize,,
SRR13808054,11248975,308350905,27,119,SRX10191009,N_leaf1_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337648,SAMN18087597,simple,4577,Zea mays,N_leaf1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,leaf,Plant,,,
SRR13808053,9305881,255542314,27,99,SRX10191010,N_leaf2_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337647,SAMN18087598,simple,4577,Zea mays,N_leaf2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,leaf,Plant,biological replicate = N_leaf1_Maize,,
SRR13808052,12764689,351463077,27,133,SRX10191011,N_ear1_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337649,SAMN18087599,simple,4577,Zea mays,N_ear1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,ear,Plant,,,
SRR13808051,16265389,435136883,26,162,SRX10191012,N_ear2_Maize_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337650,SAMN18087600,simple,4577,Zea mays,N_ear2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,ear,Plant,biological replicate = N_ear1_Maize,,
SRR13808050,32370938,4855640700,150,3197,SRX10191013,N_stem1_Arabidopsis_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337633,SAMN18087565,simple,3701,Arabidopsis,N_stem1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,stem,Plant,,,
SRR13808049,4422813,698804454,158,330,SRX10191014,spikelet2_3'Ribo-seq_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337661,SAMN18087578,simple,39947,Oryza sativa Japonica Group,spikelet2,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,spikelet,Plant,biological replicate = spikelet1,,
SRR13808048,55798766,8369814900,150,5239,SRX10191015,N_stem2_Arabidopsis_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337635,SAMN18087566,simple,3701,Arabidopsis,N_stem2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,stem,Plant,biological replicate = N_stem1_Arabidopsis,,
SRR13808047,36329684,5449452600,150,3564,SRX10191016,N_seedling1_Arabidopsis_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337643,SAMN18087567,simple,3701,Arabidopsis,N_seedling1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,bolting stage,China: Wuhan,seedling,Plant,,,
SRR13808046,35773140,5365971000,150,3510,SRX10191017,N_seedling2_Arabidopsis_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337652,SAMN18087568,simple,3701,Arabidopsis,N_seedling2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,bolting stage,China: Wuhan,seedling,Plant,biological replicate = N_seedling1_Arabidopsis,,
SRR13808045,31590144,4738521600,150,3009,SRX10191018,N_leaf2_Arabidopsis_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337664,SAMN18087570,simple,3701,Arabidopsis,N_leaf2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,leaf,Plant,biological replicate = N_leaf1_Arabidopsis,,
SRR13808044,31184950,4677742500,150,2976,SRX10191019,N_flower1_Arabidopsis_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337654,SAMN18087573,simple,3701,Arabidopsis,N_flower1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,flower,Plant,,,
SRR13808043,49638490,7445773500,150,4874,SRX10191020,spikelet1_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337659,SAMN18087577,simple,39947,Oryza sativa Japonica Group,spikelet1,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,spikelet,Plant,,,
SRR13808042,45282510,6792376500,150,4458,SRX10191021,spikelet2_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337661,SAMN18087578,simple,39947,Oryza sativa Japonica Group,spikelet2,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,spikelet,Plant,biological replicate = spikelet1,,
SRR13808041,47193512,7079026800,150,4624,SRX10191022,leaf_sheath1_Rice_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337663,SAMN18087581,simple,39947,Oryza sativa Japonica Group,leaf_sheath1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,sheath,Plant,,,
SRR13808040,45597718,6839657700,150,4452,SRX10191023,leaf_sheath2_Rice_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337665,SAMN18087582,simple,39947,Oryza sativa Japonica Group,leaf_sheath2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,sheath,Plant,biological replicate = leaf_sheath1_Rice,,
SRR13808039,45144144,6771621600,150,4461,SRX10191024,N_seedling_Rice_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337666,SAMN18087583,simple,39947,Oryza sativa Japonica Group,N_seedling_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,seedling,Plant,,,
SRR13808038,2636875,416626250,158,194,SRX10191025,leaf_sheath1_Rice_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337663,SAMN18087581,simple,39947,Oryza sativa Japonica Group,leaf_sheath1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,sheath,Plant,,,
SRR13808037,53487604,8023140600,150,5180,SRX10191026,N_root1_Rice_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337636,SAMN18087584,simple,39947,Oryza sativa Japonica Group,N_root1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,root,Plant,,,
SRR13808036,86730528,13009579200,150,8532,SRX10191027,Nb_leaf1_Rice_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337637,SAMN18087585,simple,39947,Oryza sativa Japonica Group,Nb_leaf1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,leaf,Plant,,,
SRR13808035,47623950,7143592500,150,4650,SRX10191028,Nb_leaf2_Rice_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337638,SAMN18087586,simple,39947,Oryza sativa Japonica Group,Nb_leaf2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,leaf,Plant,biological replicate = Nb_leaf1_Rice,,
SRR13808034,49661000,7449150000,150,4859,SRX10191029,Ns_leaf1_Rice_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337639,SAMN18087587,simple,39947,Oryza sativa Japonica Group,Ns_leaf1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,leaf,Plant,,,
SRR13808033,52189240,7828386000,150,5232,SRX10191030,N_tassel1_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337640,SAMN18087589,simple,4577,Zea mays,N_tassel1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,tassel,Plant,,,
SRR13808032,52453330,7867999500,150,5215,SRX10191031,N_tassel2_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337641,SAMN18087590,simple,4577,Zea mays,N_tassel2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,tassel,Plant,biological replicate = N_tassel1_Maize,,
SRR13808031,39366950,5905042500,150,3851,SRX10191032,N_stem1_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337642,SAMN18087591,simple,4577,Zea mays,N_stem1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,stem,Plant,,,
SRR13808030,43075692,6461353800,150,4239,SRX10191033,N_stem2_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337644,SAMN18087592,simple,4577,Zea mays,N_stem2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,stem,Plant,biological replicate = N_stem1_Maize,,
SRR13808029,40434770,6065215500,150,4025,SRX10191034,seedling1_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337668,SAMN18087593,simple,4577,Zea mays,seedling1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,seedling,Plant,,,
SRR13808028,44991472,6748720800,150,4434,SRX10191035,seedling2_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337645,SAMN18087594,simple,4577,Zea mays,seedling2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,seedling,Plant,biological replicate = seedling1_Maize,,
SRR13808027,6651077,1050870166,158,494,SRX10191036,leaf_sheath2_Rice_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337665,SAMN18087582,simple,39947,Oryza sativa Japonica Group,leaf_sheath2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,sheath,Plant,biological replicate = leaf_sheath1_Rice,,
SRR13808026,52090998,7813649700,150,5068,SRX10191037,N_root1_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337669,SAMN18087595,simple,4577,Zea mays,N_root1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,root,Plant,,,
SRR13808025,47428016,7114202400,150,4672,SRX10191038,N_root2_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337646,SAMN18087596,simple,4577,Zea mays,N_root2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,root,Plant,biological replicate = N_root1_Maize,,
SRR13808024,16436179,4930853700,150,3570,SRX10191039,N_leaf1_Maize_RNA-seq,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS8337648,SAMN18087597,simple,4577,Zea mays,N_leaf1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,leaf,Plant,,,
