Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cultivar,line,tissue,experiment type,molecule subtype,GEO Accession
SRR8763375,493,25143,51,0,SRX5554210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518105,SAMN11191876,simple,4081,Solanum lycopersicum,GSM3682241,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTC [C10_TOTAL],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682397
SRR8763376,10983,560133,51,0,SRX5554210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518105,SAMN11191876,simple,4081,Solanum lycopersicum,GSM3682241,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTC [C10_TOTAL],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682398
SRR8763377,8960751,456998301,51,197,SRX5554210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518105,SAMN11191876,simple,4081,Solanum lycopersicum,GSM3682241,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTC [C10_TOTAL],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682399
SRR8763378,8697683,443581833,51,202,SRX5554210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518105,SAMN11191876,simple,4081,Solanum lycopersicum,GSM3682241,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTC [C10_TOTAL],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682400
SRR8763379,2112536,105626800,50,45,SRX5554211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518106,SAMN11191875,simple,4081,Solanum lycopersicum,GSM3682242,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTC [C10_TRAP],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682401
SRR8763380,1942933,99089583,51,41,SRX5554211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518106,SAMN11191875,simple,4081,Solanum lycopersicum,GSM3682242,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTC [C10_TRAP],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682402
SRR8763381,2151001,109701051,51,44,SRX5554211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518106,SAMN11191875,simple,4081,Solanum lycopersicum,GSM3682242,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTC [C10_TRAP],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682403
SRR8763382,9729242,496191342,51,180,SRX5554211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518106,SAMN11191875,simple,4081,Solanum lycopersicum,GSM3682242,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTC [C10_TRAP],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682404
SRR8763383,2450482,124974582,51,54,SRX5554211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518106,SAMN11191875,simple,4081,Solanum lycopersicum,GSM3682242,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTC [C10_TRAP],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682405
SRR8763384,2210398,112730298,51,51,SRX5554211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518106,SAMN11191875,simple,4081,Solanum lycopersicum,GSM3682242,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTC [C10_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682406
SRR8763385,1230162,61508100,50,26,SRX5554212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518107,SAMN11191874,simple,4081,Solanum lycopersicum,GSM3682243,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT6C [C17_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682407
SRR8763386,502123,25608273,51,10,SRX5554212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518107,SAMN11191874,simple,4081,Solanum lycopersicum,GSM3682243,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT6C [C17_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682408
SRR8763387,596291,30410841,51,12,SRX5554212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518107,SAMN11191874,simple,4081,Solanum lycopersicum,GSM3682243,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT6C [C17_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682409
SRR8763388,1290438,65812338,51,28,SRX5554212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518107,SAMN11191874,simple,4081,Solanum lycopersicum,GSM3682243,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT6C [C17_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682410
SRR8763389,1251713,63837363,51,29,SRX5554212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518107,SAMN11191874,simple,4081,Solanum lycopersicum,GSM3682243,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT6C [C17_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682411
SRR8763390,1955494,97774700,50,42,SRX5554213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518108,SAMN11191873,simple,4081,Solanum lycopersicum,GSM3682244,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6C [C17_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682412
SRR8763391,3263101,166418151,51,70,SRX5554213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518108,SAMN11191873,simple,4081,Solanum lycopersicum,GSM3682244,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6C [C17_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682413
SRR8763392,3859089,196813539,51,80,SRX5554213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518108,SAMN11191873,simple,4081,Solanum lycopersicum,GSM3682244,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6C [C17_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682414
SRR8763393,3557717,181443567,51,67,SRX5554213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518108,SAMN11191873,simple,4081,Solanum lycopersicum,GSM3682244,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6C [C17_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682415
SRR8763394,1744658,88977558,51,38,SRX5554213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518108,SAMN11191873,simple,4081,Solanum lycopersicum,GSM3682244,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6C [C17_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682416
SRR8763395,1657300,84522300,51,38,SRX5554213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518108,SAMN11191873,simple,4081,Solanum lycopersicum,GSM3682244,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6C [C17_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682417
SRR8763396,1189287,59464350,50,25,SRX5554214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518110,SAMN11191872,simple,4081,Solanum lycopersicum,GSM3682245,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRASUBHAIRYROOTT6C [C18_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682418
SRR8763397,4316,220116,51,0,SRX5554214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518110,SAMN11191872,simple,4081,Solanum lycopersicum,GSM3682245,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRASUBHAIRYROOTT6C [C18_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682419
SRR8763398,7683,391833,51,0,SRX5554214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518110,SAMN11191872,simple,4081,Solanum lycopersicum,GSM3682245,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRASUBHAIRYROOTT6C [C18_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682420
SRR8763399,1154817,58895667,51,25,SRX5554214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518110,SAMN11191872,simple,4081,Solanum lycopersicum,GSM3682245,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRASUBHAIRYROOTT6C [C18_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682421
SRR8763400,1080225,55091475,51,25,SRX5554214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518110,SAMN11191872,simple,4081,Solanum lycopersicum,GSM3682245,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRASUBHAIRYROOTT6C [C18_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682422
SRR8763401,2015379,100768950,50,43,SRX5554215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518109,SAMN11191871,simple,4081,Solanum lycopersicum,GSM3682246,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTSUBHAIRYROOTT6C [C18_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682423
SRR8763402,5830034,297331734,51,126,SRX5554215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518109,SAMN11191871,simple,4081,Solanum lycopersicum,GSM3682246,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTSUBHAIRYROOTT6C [C18_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682424
SRR8763403,6874649,350607099,51,144,SRX5554215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518109,SAMN11191871,simple,4081,Solanum lycopersicum,GSM3682246,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTSUBHAIRYROOTT6C [C18_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682425
SRR8763404,1596587,81425937,51,29,SRX5554215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518109,SAMN11191871,simple,4081,Solanum lycopersicum,GSM3682246,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTSUBHAIRYROOTT6C [C18_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682426
SRR8763405,1799600,91779600,51,39,SRX5554215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518109,SAMN11191871,simple,4081,Solanum lycopersicum,GSM3682246,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTSUBHAIRYROOTT6C [C18_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682427
SRR8763406,1742348,88859748,51,40,SRX5554215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518109,SAMN11191871,simple,4081,Solanum lycopersicum,GSM3682246,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTSUBHAIRYROOTT6C [C18_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682428
SRR8763407,1128785,56439250,50,24,SRX5554216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518112,SAMN11191870,simple,4081,Solanum lycopersicum,GSM3682247,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT4C [C19_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682429
SRR8763408,509683,25993833,51,11,SRX5554216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518112,SAMN11191870,simple,4081,Solanum lycopersicum,GSM3682247,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT4C [C19_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682430
SRR8763409,626458,31949358,51,13,SRX5554216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518112,SAMN11191870,simple,4081,Solanum lycopersicum,GSM3682247,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT4C [C19_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682431
SRR8763410,1041865,53135115,51,23,SRX5554216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518112,SAMN11191870,simple,4081,Solanum lycopersicum,GSM3682247,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT4C [C19_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682432
SRR8763411,1016414,51837114,51,24,SRX5554216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518112,SAMN11191870,simple,4081,Solanum lycopersicum,GSM3682247,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRACONHAIRYROOTT4C [C19_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682433
SRR8763412,3361567,168078350,50,72,SRX5554217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518111,SAMN11191869,simple,4081,Solanum lycopersicum,GSM3682248,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT4C [C19_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682434
SRR8763413,1374945,70122195,51,29,SRX5554217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518111,SAMN11191869,simple,4081,Solanum lycopersicum,GSM3682248,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT4C [C19_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682435
SRR8763414,1661767,84750117,51,35,SRX5554217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518111,SAMN11191869,simple,4081,Solanum lycopersicum,GSM3682248,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT4C [C19_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682436
SRR8763415,836914,42682614,51,15,SRX5554217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518111,SAMN11191869,simple,4081,Solanum lycopersicum,GSM3682248,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT4C [C19_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682437
SRR8763416,2974438,151696338,51,65,SRX5554217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518111,SAMN11191869,simple,4081,Solanum lycopersicum,GSM3682248,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT4C [C19_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682438
SRR8763417,2913756,148601556,51,67,SRX5554217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518111,SAMN11191869,simple,4081,Solanum lycopersicum,GSM3682248,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT4C [C19_TRAP],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Ribosome footprints,Riboseq RNA,GSM3682439
SRR8763418,1384067,69203350,50,30,SRX5554218,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518113,SAMN11191868,simple,4081,Solanum lycopersicum,GSM3682249,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRASUBHAIRYROOTT4C [C20_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Ribosome footprints,Riboseq RNA,GSM3682440
SRR8763419,415494,21190194,51,9,SRX5554218,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518113,SAMN11191868,simple,4081,Solanum lycopersicum,GSM3682249,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRASUBHAIRYROOTT4C [C20_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Ribosome footprints,Riboseq RNA,GSM3682441
SRR8763420,492702,25127802,51,10,SRX5554218,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518113,SAMN11191868,simple,4081,Solanum lycopersicum,GSM3682249,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TRASUBHAIRYROOTT4C [C20_TOTAL],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6:FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Ribosome footprints,Riboseq RNA,GSM3682442
