Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,cell type,tag
SRR18190008,4000000,4e+08,50,180,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18190009,4000000,4e+08,50,178,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18190010,4000000,4e+08,50,184,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18190011,4000000,4e+08,50,184,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18190012,4000000,4e+08,50,189,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189822,4000000,4e+08,50,180,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189823,4000000,4e+08,50,191,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189824,4000000,4e+08,50,190,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189825,1730261,173026100,50,83,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189826,4000000,4e+08,50,180,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189827,4000000,4e+08,50,185,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189828,4000000,4e+08,50,181,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189829,4000000,4e+08,50,184,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189830,4000000,4e+08,50,181,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189831,4000000,4e+08,50,186,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189832,4000000,4e+08,50,189,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189833,4000000,4e+08,50,184,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189834,4000000,4e+08,50,192,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189835,4000000,4e+08,50,190,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189836,4000000,4e+08,50,192,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189837,4000000,4e+08,50,192,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189838,2630127,263012700,50,129,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189839,4000000,4e+08,50,180,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189840,4000000,4e+08,50,183,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189841,4000000,4e+08,50,181,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189842,4000000,4e+08,50,186,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189843,4000000,4e+08,50,188,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189844,4000000,4e+08,50,191,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189845,4000000,4e+08,50,188,SRX14336729,GSM5929279,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151314,SAMN26356047,simple,9606,Homo sapiens,GSM5929279,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DOX-3  [ribo_DOX_3],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
