Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,ENA first public,ENA last update,External Id,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Submitter Id,common name,sample name,sex,strain,tissue type
ERR4882077,98859950,19333434537,97,12907,ERX4751586,HXB_23_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651839,SAMEA6941950,simple,10116,Rattus norvegicus,SAMEA6941950,ERA3168394,11,2020,Makar,"",HXB_23_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941950,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_23_TL__3_tot,Norway rat,HXB_23_TL__3_tot,male,HXB23,liver
ERR4882078,107525336,21265649832,98,14263,ERX4751587,HXB_24_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651840,SAMEA6941951,simple,10116,Rattus norvegicus,SAMEA6941951,ERA3168394,11,2020,Makar,"",HXB_24_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941951,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_24_TL__3_tot,Norway rat,HXB_24_TL__3_tot,male,HXB24,liver
ERR4882079,123782076,24470045006,98,16404,ERX4751588,HXB_25_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651841,SAMEA6941952,simple,10116,Rattus norvegicus,SAMEA6941952,ERA3168394,11,2020,Makar,"",HXB_25_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941952,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_25_TL__3_tot,Norway rat,HXB_25_TL__3_tot,male,HXB25,liver
ERR4882080,113000019,22343171227,98,15133,ERX4751589,HXB_27_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651842,SAMEA6941953,simple,10116,Rattus norvegicus,SAMEA6941953,ERA3168394,11,2020,Makar,"",HXB_27_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941953,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_27_TL__3_tot,Norway rat,HXB_27_TL__3_tot,male,HXB27,liver
ERR4882081,115601931,22849149642,98,15284,ERX4751590,HXB_29_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651843,SAMEA6941954,simple,10116,Rattus norvegicus,SAMEA6941954,ERA3168394,11,2020,Makar,"",HXB_29_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941954,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_29_TL__3_tot,Norway rat,HXB_29_TL__3_tot,male,HXB29,liver
ERR4882082,94152921,18605507522,98,12413,ERX4751591,HXB_31_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651844,SAMEA6941955,simple,10116,Rattus norvegicus,SAMEA6941955,ERA3168394,11,2020,Makar,"",HXB_31_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941955,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_31_TL__3_tot,Norway rat,HXB_31_TL__3_tot,male,HXB31,liver
ERR4882083,116144106,23070946705,99,15117,ERX4751592,BXH_02_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651845,SAMEA6941956,simple,10116,Rattus norvegicus,SAMEA6941956,ERA3168394,11,2020,Makar,"",BXH_02_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941956,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_02_TV__3_tot,Norway rat,BXH_02_TV__3_tot,male,BXH02,left ventricle
ERR4882084,151232834,30035399243,99,19619,ERX4751593,BXH_03_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651846,SAMEA6941957,simple,10116,Rattus norvegicus,SAMEA6941957,ERA3168394,11,2020,Makar,"",BXH_03_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941957,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_03_TV__3_tot,Norway rat,BXH_03_TV__3_tot,male,BXH03,left ventricle
ERR4882085,93492705,18520388311,99,12126,ERX4751594,BXH_05_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651847,SAMEA6941958,simple,10116,Rattus norvegicus,SAMEA6941958,ERA3168394,11,2020,Makar,"",BXH_05_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941958,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_05_TV__3_tot,Norway rat,BXH_05_TV__3_tot,male,BXH05,left ventricle
ERR4882086,87345057,17338696976,99,11425,ERX4751595,BXH_06_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651848,SAMEA6941959,simple,10116,Rattus norvegicus,SAMEA6941959,ERA3168394,11,2020,Makar,"",BXH_06_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941959,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_06_TV__3_tot,Norway rat,BXH_06_TV__3_tot,male,BXH06,left ventricle
ERR4882087,106826711,21166718582,99,13916,ERX4751596,BXH_08_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651849,SAMEA6941960,simple,10116,Rattus norvegicus,SAMEA6941960,ERA3168394,11,2020,Makar,"",BXH_08_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941960,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_08_TV__3_tot,Norway rat,BXH_08_TV__3_tot,male,BXH08,left ventricle
ERR4882088,96844298,19255542419,99,12909,ERX4751597,BXH_09_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651850,SAMEA6941961,simple,10116,Rattus norvegicus,SAMEA6941961,ERA3168394,11,2020,Makar,"",BXH_09_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941961,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_09_TV__3_tot,Norway rat,BXH_09_TV__3_tot,male,BXH09,left ventricle
ERR4882089,92503517,18366070846,99,12009,ERX4751598,BXH_10_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651851,SAMEA6941962,simple,10116,Rattus norvegicus,SAMEA6941962,ERA3168394,11,2020,Makar,"",BXH_10_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941962,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_10_TV__3_tot,Norway rat,BXH_10_TV__3_tot,male,BXH10,left ventricle
ERR4882090,91142782,18089335297,99,11605,ERX4751599,BXH_11_TV__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651852,SAMEA6941963,simple,10116,Rattus norvegicus,SAMEA6941963,ERA3168394,11,2020,Makar,"",BXH_11_TV__4_tot,2020-11-28,2020-06-10,SAMEA6941963,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_11_TV__4_tot,Norway rat,BXH_11_TV__4_tot,male,BXH11,left ventricle
ERR4882091,89654497,17765338524,99,11712,ERX4751600,BXH_12_TV__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651853,SAMEA6941964,simple,10116,Rattus norvegicus,SAMEA6941964,ERA3168394,11,2020,Makar,"",BXH_12_TV__4_tot,2020-11-28,2020-06-10,SAMEA6941964,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_12_TV__4_tot,Norway rat,BXH_12_TV__4_tot,male,BXH12,left ventricle
ERR4882092,81585202,16180471231,99,10628,ERX4751601,BXH_13_TV__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651854,SAMEA6941965,simple,10116,Rattus norvegicus,SAMEA6941965,ERA3168394,11,2020,Makar,"",BXH_13_TV__4_tot,2020-11-28,2020-06-10,SAMEA6941965,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_13_TV__4_tot,Norway rat,BXH_13_TV__4_tot,male,BXH13,left ventricle
ERR4882093,76538368,15064130801,98,10245,ERX4751602,HXB_01_TV__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651855,SAMEA6941966,simple,10116,Rattus norvegicus,SAMEA6941966,ERA3168394,11,2020,Makar,"",HXB_01_TV__4_tot,2020-11-28,2020-06-10,SAMEA6941966,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_01_TV__4_tot,Norway rat,HXB_01_TV__4_tot,male,HXB01,left ventricle
ERR4882094,93911332,18581051218,98,12789,ERX4751603,HXB_02_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651856,SAMEA6941967,simple,10116,Rattus norvegicus,SAMEA6941967,ERA3168394,11,2020,Makar,"",HXB_02_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941967,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_02_TV__3_tot,Norway rat,HXB_02_TV__3_tot,male,HXB02,left ventricle
ERR4882095,120348390,23899809484,99,16174,ERX4751604,HXB_03_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651857,SAMEA6941968,simple,10116,Rattus norvegicus,SAMEA6941968,ERA3168394,11,2020,Makar,"",HXB_03_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941968,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_03_TV__3_tot,Norway rat,HXB_03_TV__3_tot,male,HXB03,left ventricle
ERR4882096,91153257,18109684848,99,12239,ERX4751605,HXB_04_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651858,SAMEA6941969,simple,10116,Rattus norvegicus,SAMEA6941969,ERA3168394,11,2020,Makar,"",HXB_04_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941969,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_04_TV__3_tot,Norway rat,HXB_04_TV__3_tot,male,HXB04,left ventricle
ERR4882097,93672060,18651971715,99,11932,ERX4751606,HXB_05_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651859,SAMEA6941970,simple,10116,Rattus norvegicus,SAMEA6941970,ERA3168394,11,2020,Makar,"",HXB_05_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941970,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_05_TV__3_tot,Norway rat,HXB_05_TV__3_tot,male,HXB05,left ventricle
ERR4882098,123626339,24361261235,98,16518,ERX4751607,HXB_07_TV__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651860,SAMEA6941971,simple,10116,Rattus norvegicus,SAMEA6941971,ERA3168394,11,2020,Makar,"",HXB_07_TV__4_tot,2020-11-28,2020-06-10,SAMEA6941971,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_07_TV__4_tot,Norway rat,HXB_07_TV__4_tot,male,HXB07,left ventricle
ERR4882099,114344615,22666041719,99,14535,ERX4751608,HXB_10_TV__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651861,SAMEA6941972,simple,10116,Rattus norvegicus,SAMEA6941972,ERA3168394,11,2020,Makar,"",HXB_10_TV__4_tot,2020-11-28,2020-06-10,SAMEA6941972,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_10_TV__4_tot,Norway rat,HXB_10_TV__4_tot,male,HXB10,left ventricle
ERR4882100,135585414,26853884587,99,18098,ERX4751609,HXB_13_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651862,SAMEA6941973,simple,10116,Rattus norvegicus,SAMEA6941973,ERA3168394,11,2020,Makar,"",HXB_13_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941973,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_13_TV__3_tot,Norway rat,HXB_13_TV__3_tot,male,HXB13,left ventricle
ERR4882101,96855620,19247969302,99,12970,ERX4751610,HXB_15_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651863,SAMEA6941974,simple,10116,Rattus norvegicus,SAMEA6941974,ERA3168394,11,2020,Makar,"",HXB_15_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941974,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_15_TV__3_tot,Norway rat,HXB_15_TV__3_tot,male,HXB15,left ventricle
ERR4882102,110545796,21991289625,99,14761,ERX4751611,HXB_17_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651864,SAMEA6941975,simple,10116,Rattus norvegicus,SAMEA6941975,ERA3168394,11,2020,Makar,"",HXB_17_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941975,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_17_TV__3_tot,Norway rat,HXB_17_TV__3_tot,male,HXB17,left ventricle
ERR4882103,106861103,21193006874,99,14397,ERX4751612,HXB_18_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651865,SAMEA6941976,simple,10116,Rattus norvegicus,SAMEA6941976,ERA3168394,11,2020,Makar,"",HXB_18_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941976,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_18_TV__3_tot,Norway rat,HXB_18_TV__3_tot,male,HXB18,left ventricle
ERR4882104,113977014,22608932120,99,15185,ERX4751613,HXB_20_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651866,SAMEA6941977,simple,10116,Rattus norvegicus,SAMEA6941977,ERA3168394,11,2020,Makar,"",HXB_20_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941977,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_20_TV__3_tot,Norway rat,HXB_20_TV__3_tot,male,HXB20,left ventricle
ERR4882105,106480339,21128072964,99,13617,ERX4751614,HXB_21_TV__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651867,SAMEA6941978,simple,10116,Rattus norvegicus,SAMEA6941978,ERA3168394,11,2020,Makar,"",HXB_21_TV__4_tot,2020-11-28,2020-06-10,SAMEA6941978,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_21_TV__4_tot,Norway rat,HXB_21_TV__4_tot,male,HXB21,left ventricle
ERR4882106,100062049,19888907416,99,13424,ERX4751615,HXB_22_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651868,SAMEA6941979,simple,10116,Rattus norvegicus,SAMEA6941979,ERA3168394,11,2020,Makar,"",HXB_22_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941979,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_22_TV__3_tot,Norway rat,HXB_22_TV__3_tot,male,HXB22,left ventricle
ERR4882107,96353163,19123777471,99,12921,ERX4751616,HXB_23_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651869,SAMEA6941980,simple,10116,Rattus norvegicus,SAMEA6941980,ERA3168394,11,2020,Makar,"",HXB_23_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941980,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_23_TV__3_tot,Norway rat,HXB_23_TV__3_tot,male,HXB23,left ventricle
ERR4882108,123082637,24460254903,99,16542,ERX4751617,HXB_24_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651870,SAMEA6941981,simple,10116,Rattus norvegicus,SAMEA6941981,ERA3168394,11,2020,Makar,"",HXB_24_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941981,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_24_TV__3_tot,Norway rat,HXB_24_TV__3_tot,male,HXB24,left ventricle
ERR4882109,125379029,24907087123,99,16625,ERX4751618,HXB_25_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651871,SAMEA6941982,simple,10116,Rattus norvegicus,SAMEA6941982,ERA3168394,11,2020,Makar,"",HXB_25_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941982,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_25_TV__3_tot,Norway rat,HXB_25_TV__3_tot,male,HXB25,left ventricle
ERR4882110,99688742,19799198934,99,13175,ERX4751619,HXB_27_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651872,SAMEA6941983,simple,10116,Rattus norvegicus,SAMEA6941983,ERA3168394,11,2020,Makar,"",HXB_27_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941983,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_27_TV__3_tot,Norway rat,HXB_27_TV__3_tot,male,HXB27,left ventricle
ERR4882111,110029304,21822039230,99,14681,ERX4751620,HXB_29_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651873,SAMEA6941984,simple,10116,Rattus norvegicus,SAMEA6941984,ERA3168394,11,2020,Makar,"",HXB_29_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941984,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_29_TV__3_tot,Norway rat,HXB_29_TV__3_tot,male,HXB29,left ventricle
ERR4882112,111870075,22157185843,99,14889,ERX4751621,HXB_31_TV__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651874,SAMEA6941985,simple,10116,Rattus norvegicus,SAMEA6941985,ERA3168394,11,2020,Makar,"",HXB_31_TV__3_tot,2020-11-28,2020-06-10,SAMEA6941985,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_31_TV__3_tot,Norway rat,HXB_31_TV__3_tot,male,HXB31,left ventricle
ERR4882113,44323753,6678991627,75,2727,ERX4751622,rn_lv_003_endo_80S_tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651875,SAMEA6941986,simple,10116,Rattus norvegicus,SAMEA6941986,ERA3168394,11,2020,Makar,"",rn_lv_003_endo_80S_tR,2020-11-28,2020-06-10,SAMEA6941986,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_003_endo_80S_tR,Norway rat,rn_lv_003_endo_80S_tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882114,51253803,7736419785,75,2654,ERX4751623,rn_lv_003_endo__L__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651876,SAMEA6941987,simple,10116,Rattus norvegicus,SAMEA6941987,ERA3168394,11,2020,Makar,"",rn_lv_003_endo__L__tR,2020-11-28,2020-06-10,SAMEA6941987,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_003_endo__L__tR,Norway rat,rn_lv_003_endo__L__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882115,45869469,6924873196,75,2373,ERX4751624,rn_lv_003_endo__M__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651877,SAMEA6941988,simple,10116,Rattus norvegicus,SAMEA6941988,ERA3168394,11,2020,Makar,"",rn_lv_003_endo__M__tR,2020-11-28,2020-06-10,SAMEA6941988,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_003_endo__M__tR,Norway rat,rn_lv_003_endo__M__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882116,48326069,7281771757,75,2492,ERX4751625,rn_lv_003_endo__H__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651878,SAMEA6941989,simple,10116,Rattus norvegicus,SAMEA6941989,ERA3168394,11,2020,Makar,"",rn_lv_003_endo__H__tR,2020-11-28,2020-06-10,SAMEA6941989,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_003_endo__H__tR,Norway rat,rn_lv_003_endo__H__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882117,43650891,6587961790,75,2240,ERX4751626,rn_lv_004_endo_80S_tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651879,SAMEA6941990,simple,10116,Rattus norvegicus,SAMEA6941990,ERA3168394,11,2020,Makar,"",rn_lv_004_endo_80S_tR,2020-11-28,2020-06-10,SAMEA6941990,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_004_endo_80S_tR,Norway rat,rn_lv_004_endo_80S_tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
