Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,Stage,separation,GEO Accession
SRR1062418,4000000,3.04e+08,76,201,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062419,4000000,3.04e+08,76,199,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062420,4000000,3.04e+08,76,202,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062421,4000000,3.04e+08,76,198,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062422,4000000,3.04e+08,76,193,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062423,4000000,3.04e+08,76,195,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062424,2562912,194781312,76,132,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299097
SRR1062425,4000000,3.04e+08,76,194,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,2hpf,column,GSM1299098
SRR1062426,4000000,3.04e+08,76,197,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,12hpf,column,GSM1299099
SRR1062427,4000000,3.04e+08,76,200,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,24hpf,column,GSM1299100
SRR1062428,4000000,3.04e+08,76,202,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062429,4000000,3.04e+08,76,202,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062430,4000000,3.04e+08,76,197,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062431,4000000,3.04e+08,76,193,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062432,4000000,3.04e+08,76,196,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062433,2835337,215485612,76,146,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062434,4000000,3.04e+08,76,193,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062435,4000000,3.04e+08,76,195,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062436,4000000,3.04e+08,76,199,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,2hpf,column,GSM1299109
SRR1062437,4000000,3.04e+08,76,202,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299080
SRR1062438,4000000,3.04e+08,76,198,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299081
SRR1062439,4000000,3.04e+08,76,192,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299082
SRR1062440,4000000,3.04e+08,76,209,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299083
SRR1062441,4000000,3.04e+08,76,195,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062442,2455639,186628564,76,127,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062443,4000000,3.04e+08,76,191,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062444,4000000,3.04e+08,76,198,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062445,4000000,3.04e+08,76,201,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062446,4000000,3.04e+08,76,201,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,24hpf,column,GSM1299089
SRR1062447,4000000,3.04e+08,76,196,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,48hpf,column,GSM1299090
SRR1062448,4000000,3.04e+08,76,196,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062449,4000000,3.04e+08,76,197,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062450,2904639,220752564,76,149,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062451,4000000,3.04e+08,76,197,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062452,4000000,3.04e+08,76,206,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062453,4000000,3.04e+08,76,199,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062454,4000000,3.04e+08,76,200,SRX399821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520112,SAMN02486878,simple,7955,Danio rerio,GSM1299102,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 3,Whole embryos,TUAB,5hpf,column,GSM1299097
SRR1062455,4000000,3.04e+08,76,200,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299098
SRR1062456,661530,50276280,76,36,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299099
SRR1062457,3242991,246467316,76,170,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299100
SRR1062458,4000000,3.04e+08,76,189,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062459,4000000,3.04e+08,76,203,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062460,4000000,3.04e+08,76,199,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062461,4000000,3.04e+08,76,193,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062462,4000000,3.04e+08,76,207,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062463,4000000,3.04e+08,76,190,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062464,4000000,3.04e+08,76,206,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062465,4000000,3.04e+08,76,196,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062466,4000000,3.04e+08,76,197,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299109
SRR1062467,4000000,3.04e+08,76,206,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299080
SRR1062468,4000000,3.04e+08,76,205,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299081
SRR1062469,4000000,3.04e+08,76,187,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299082
SRR1062470,4000000,3.04e+08,76,203,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299083
SRR1062471,4000000,3.04e+08,76,191,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062472,4000000,3.04e+08,76,198,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062473,2591066,196921016,76,136,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062474,4000000,3.04e+08,76,188,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062475,4000000,3.04e+08,76,203,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062476,4000000,3.04e+08,76,199,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299089
SRR1062477,4000000,3.04e+08,76,194,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299090
SRR1062478,4000000,3.04e+08,76,206,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062479,4000000,3.04e+08,76,207,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062480,4000000,3.04e+08,76,191,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062481,4000000,3.04e+08,76,206,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062482,4000000,3.04e+08,76,194,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062483,4000000,3.04e+08,76,198,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062484,4000000,3.04e+08,76,203,SRX399822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520113,SAMN02486873,simple,7955,Danio rerio,GSM1299103,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299097
