Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,gene expressed,induction concentration,induction od,induction time
SRR9691775,9895889,752087564,76,275,SRX6450866,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104583,SAMN12283918,simple,562,Escherichia coli,GSM3942281,GEO,SRA921338,07,2022,Makar,rnTDC-trunc,rnTDC-trunc-2 [ribosome profiling],hsTPH_Ntermtrunc,Gly2,hsTPH_Ntermtrunc,1mM Rhamnose,0.3,2hr
SRR9691776,10191098,774523448,76,280,SRX6450866,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104583,SAMN12283918,simple,562,Escherichia coli,GSM3942281,GEO,SRA921338,07,2022,Makar,rnTDC-trunc,rnTDC-trunc-2 [ribosome profiling],hsTPH_Ntermtrunc,Gly2,hsTPH_Ntermtrunc,1mM Rhamnose,0.3,2hr
SRR9691777,10910927,829230452,76,289,SRX6450866,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104583,SAMN12283918,simple,562,Escherichia coli,GSM3942281,GEO,SRA921338,07,2022,Makar,rnTDC-trunc,rnTDC-trunc-2 [ribosome profiling],hsTPH,Gly2,hsTPH,1mM Rhamnose,0.3,2hr
SRR9691778,10259103,779691828,76,282,SRX6450866,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104583,SAMN12283918,simple,562,Escherichia coli,GSM3942281,GEO,SRA921338,07,2022,Makar,rnTDC-trunc,rnTDC-trunc-2 [ribosome profiling],hsTPH1,Gly2,hsTPH1,1mM Rhamnose,0.3,2hr
SRR9691779,3523380,267776880,76,94,SRX6450867,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104586,SAMN12283917,simple,562,Escherichia coli,GSM3942282,GEO,SRA921338,07,2022,Makar,saCOMT-T2A,saCOMT-T2A-1 [ribosome profiling],hsTPH1,Gly2,hsTPH1,1mM Rhamnose,0.3,2hr
SRR9691780,3433947,260979972,76,92,SRX6450867,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104586,SAMN12283917,simple,562,Escherichia coli,GSM3942282,GEO,SRA921338,07,2022,Makar,saCOMT-T2A,saCOMT-T2A-1 [ribosome profiling],hsTPH,Gly2,hsTPH,1mM Rhamnose,0.3,2hr
SRR9691781,3356567,255099092,76,90,SRX6450867,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104586,SAMN12283917,simple,562,Escherichia coli,GSM3942282,GEO,SRA921338,07,2022,Makar,saCOMT-T2A,saCOMT-T2A-1 [ribosome profiling],hsTPH-E2K-N91I-P99C,Gly2,hsTPH-E2K-N91I-P99C,1mM Rhamnose,0.3,2hr
SRR9691782,3502662,266202312,76,94,SRX6450867,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104586,SAMN12283917,simple,562,Escherichia coli,GSM3942282,GEO,SRA921338,07,2022,Makar,saCOMT-T2A,saCOMT-T2A-1 [ribosome profiling],hsTPH-E2K-N91I-P99C,Gly2,hsTPH-E2K-N91I-P99C,1mM Rhamnose,0.3,2hr
SRR9691783,4354728,330959328,76,117,SRX6450868,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104585,SAMN12283916,simple,562,Escherichia coli,GSM3942283,GEO,SRA921338,07,2022,Makar,saCOMT-T2A,saCOMT-T2A-2 [ribosome profiling],MBP,Gly2,MBP,1mM Rhamnose,0.3,2hr
SRR9691784,4401873,334542348,76,118,SRX6450868,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104585,SAMN12283916,simple,562,Escherichia coli,GSM3942283,GEO,SRA921338,07,2022,Makar,saCOMT-T2A,saCOMT-T2A-2 [ribosome profiling],MBP,Gly2,MBP,1mM Rhamnose,0.3,2hr
SRR9691785,4296427,326528452,76,115,SRX6450868,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104585,SAMN12283916,simple,562,Escherichia coli,GSM3942283,GEO,SRA921338,07,2022,Makar,saCOMT-T2A,saCOMT-T2A-2 [ribosome profiling],msCOMT,Gly2,msCOMT,1mM Rhamnose,0.3,2hr
SRR9691786,4192119,318601044,76,112,SRX6450868,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104585,SAMN12283916,simple,562,Escherichia coli,GSM3942283,GEO,SRA921338,07,2022,Makar,saCOMT-T2A,saCOMT-T2A-2 [ribosome profiling],msCOMT,Gly2,msCOMT,1mM Rhamnose,0.3,2hr
SRR9691787,6135260,466279760,76,164,SRX6450869,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104588,SAMN12283914,simple,562,Escherichia coli,GSM3942284,GEO,SRA921338,07,2022,Makar,sfCOMT,sfCOMT-1 [ribosome profiling],ocAANAT,Gly2,ocAANAT,1mM Rhamnose,0.3,2hr
SRR9691788,5865466,445775416,76,156,SRX6450869,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104588,SAMN12283914,simple,562,Escherichia coli,GSM3942284,GEO,SRA921338,07,2022,Makar,sfCOMT,sfCOMT-1 [ribosome profiling],ocAANAT,Gly2,ocAANAT,1mM Rhamnose,0.3,2hr
SRR9691789,5583142,424318792,76,150,SRX6450869,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104588,SAMN12283914,simple,562,Escherichia coli,GSM3942284,GEO,SRA921338,07,2022,Makar,sfCOMT,sfCOMT-1 [ribosome profiling],osTDC-K374H,Gly2,osTDC-K374H,1mM Rhamnose,0.3,2hr
SRR9691790,5878010,446728760,76,159,SRX6450869,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104588,SAMN12283914,simple,562,Escherichia coli,GSM3942284,GEO,SRA921338,07,2022,Makar,sfCOMT,sfCOMT-1 [ribosome profiling],osTDC-K374H,Gly2,osTDC-K374H,1mM Rhamnose,0.3,2hr
SRR9691791,5440025,413441900,76,146,SRX6450870,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104587,SAMN12283913,simple,562,Escherichia coli,GSM3942285,GEO,SRA921338,07,2022,Makar,sfCOMT,sfCOMT-2 [ribosome profiling],osTDC-K374L,Gly2,osTDC-K374L,1mM Rhamnose,0.3,2hr
SRR9691792,5716276,434436976,76,151,SRX6450870,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104587,SAMN12283913,simple,562,Escherichia coli,GSM3942285,GEO,SRA921338,07,2022,Makar,sfCOMT,sfCOMT-2 [ribosome profiling],osTDC-K374L,Gly2,osTDC-K374L,1mM Rhamnose,0.3,2hr
SRR9691793,5443389,413697564,76,144,SRX6450870,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104587,SAMN12283913,simple,562,Escherichia coli,GSM3942285,GEO,SRA921338,07,2022,Makar,sfCOMT,sfCOMT-2 [ribosome profiling],osTDC-K374Q,Gly2,osTDC-K374Q,1mM Rhamnose,0.3,2hr
SRR9691794,5180632,393728032,76,138,SRX6450870,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104587,SAMN12283913,simple,562,Escherichia coli,GSM3942285,GEO,SRA921338,07,2022,Makar,sfCOMT,sfCOMT-2 [ribosome profiling],osTDC-K374Q,Gly2,osTDC-K374Q,1mM Rhamnose,0.3,2hr
SRR9691795,3588737,272744012,76,98,SRX6450871,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104589,SAMN12283911,simple,562,Escherichia coli,GSM3942286,GEO,SRA921338,07,2022,Makar,sgAANAT-D63G,sgAANAT-D63G-1 [ribosome profiling],osTDC-L360V,Gly2,osTDC-L360V,1mM Rhamnose,0.3,2hr
SRR9691796,3553713,270082188,76,97,SRX6450871,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104589,SAMN12283911,simple,562,Escherichia coli,GSM3942286,GEO,SRA921338,07,2022,Makar,sgAANAT-D63G,sgAANAT-D63G-1 [ribosome profiling],osTDC-L360V,Gly2,osTDC-L360V,1mM Rhamnose,0.3,2hr
SRR9691797,3485164,264872464,76,95,SRX6450871,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104589,SAMN12283911,simple,562,Escherichia coli,GSM3942286,GEO,SRA921338,07,2022,Makar,sgAANAT-D63G,sgAANAT-D63G-1 [ribosome profiling],pmTPH,Gly2,pmTPH,1mM Rhamnose,0.3,2hr
SRR9691798,3401041,258479116,76,93,SRX6450871,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104589,SAMN12283911,simple,562,Escherichia coli,GSM3942286,GEO,SRA921338,07,2022,Makar,sgAANAT-D63G,sgAANAT-D63G-1 [ribosome profiling],pmTPH,Gly2,pmTPH,1mM Rhamnose,0.3,2hr
SRR9691799,4531223,344372948,76,123,SRX6450872,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104591,SAMN12283909,simple,562,Escherichia coli,GSM3942287,GEO,SRA921338,07,2022,Makar,sgAANAT-D63G,sgAANAT-D63G-2 [ribosome profiling],RFC_v1,Gly2,RFC_v1,1mM Rhamnose,0.3,2hr
SRR9691800,4578218,347944568,76,124,SRX6450872,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104591,SAMN12283909,simple,562,Escherichia coli,GSM3942287,GEO,SRA921338,07,2022,Makar,sgAANAT-D63G,sgAANAT-D63G-2 [ribosome profiling],RFC_v1,Gly2,RFC_v1,1mM Rhamnose,0.3,2hr
SRR9691801,4351289,330697964,76,118,SRX6450872,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104591,SAMN12283909,simple,562,Escherichia coli,GSM3942287,GEO,SRA921338,07,2022,Makar,sgAANAT-D63G,sgAANAT-D63G-2 [ribosome profiling],RFC_v2,Gly2,RFC_v2,1mM Rhamnose,0.3,2hr
SRR9691802,4454905,338572780,76,121,SRX6450872,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104591,SAMN12283909,simple,562,Escherichia coli,GSM3942287,GEO,SRA921338,07,2022,Makar,sgAANAT-D63G,sgAANAT-D63G-2 [ribosome profiling],RFC_v2,Gly2,RFC_v2,1mM Rhamnose,0.3,2hr
SRR9691803,3474319,264048244,76,96,SRX6450873,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104592,SAMN12283908,simple,562,Escherichia coli,GSM3942288,GEO,SRA921338,07,2022,Makar,ssDDC,ssDDC-1 [ribosome profiling],RFC_v3,Gly2,RFC_v3,1mM Rhamnose,0.3,2hr
SRR9691804,3393377,257896652,76,95,SRX6450873,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104592,SAMN12283908,simple,562,Escherichia coli,GSM3942288,GEO,SRA921338,07,2022,Makar,ssDDC,ssDDC-1 [ribosome profiling],RFC_v3,Gly2,RFC_v3,1mM Rhamnose,0.3,2hr
SRR9691805,3741738,284372088,76,100,SRX6450873,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104592,SAMN12283908,simple,562,Escherichia coli,GSM3942288,GEO,SRA921338,07,2022,Makar,ssDDC,ssDDC-1 [ribosome profiling],RFC,Gly2,RFC,1mM Rhamnose,0.3,2hr
SRR9691806,3503507,266266532,76,97,SRX6450873,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104592,SAMN12283908,simple,562,Escherichia coli,GSM3942288,GEO,SRA921338,07,2022,Makar,ssDDC,ssDDC-1 [ribosome profiling],RFC,Gly2,RFC,1mM Rhamnose,0.3,2hr
SRR9691807,4163833,316451308,76,118,SRX6450874,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104593,SAMN12283907,simple,562,Escherichia coli,GSM3942289,GEO,SRA921338,07,2022,Makar,ssDDC,ssDDC-2 [ribosome profiling],rnCOMT_sol,Gly2,rnCOMT_sol,1mM Rhamnose,0.3,2hr
SRR9691808,4121476,313232176,76,117,SRX6450874,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104593,SAMN12283907,simple,562,Escherichia coli,GSM3942289,GEO,SRA921338,07,2022,Makar,ssDDC,ssDDC-2 [ribosome profiling],rnCOMT_sol,Gly2,rnCOMT_sol,1mM Rhamnose,0.3,2hr
SRR9691809,4008907,304676932,76,115,SRX6450874,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104593,SAMN12283907,simple,562,Escherichia coli,GSM3942289,GEO,SRA921338,07,2022,Makar,ssDDC,ssDDC-2 [ribosome profiling],rnPNMT,Gly2,rnPNMT,1mM Rhamnose,0.3,2hr
SRR9691810,4418273,335788748,76,121,SRX6450874,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104593,SAMN12283907,simple,562,Escherichia coli,GSM3942289,GEO,SRA921338,07,2022,Makar,ssDDC,ssDDC-2 [ribosome profiling],rnPNMT,Gly2,rnPNMT,1mM Rhamnose,0.3,2hr
SRR9691811,3620351,275146676,76,101,SRX6450875,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104590,SAMN12283905,simple,562,Escherichia coli,GSM3942290,GEO,SRA921338,07,2022,Makar,TP53B1,TP53B1-1 [ribosome profiling],rnTDC,Gly2,rnTDC,1mM Rhamnose,0.3,2hr
SRR9691812,3812654,289761704,76,106,SRX6450875,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104590,SAMN12283905,simple,562,Escherichia coli,GSM3942290,GEO,SRA921338,07,2022,Makar,TP53B1,TP53B1-1 [ribosome profiling],rnTDC,Gly2,rnTDC,1mM Rhamnose,0.3,2hr
SRR9691813,3709426,281916376,76,104,SRX6450875,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104590,SAMN12283905,simple,562,Escherichia coli,GSM3942290,GEO,SRA921338,07,2022,Makar,TP53B1,TP53B1-1 [ribosome profiling],rnTDC-trunc,Gly2,rnTDC-trunc,1mM Rhamnose,0.3,2hr
SRR9691814,3764028,286066128,76,106,SRX6450875,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104590,SAMN12283905,simple,562,Escherichia coli,GSM3942290,GEO,SRA921338,07,2022,Makar,TP53B1,TP53B1-1 [ribosome profiling],rnTDC-trunc,Gly2,rnTDC-trunc,1mM Rhamnose,0.3,2hr
SRR9691815,3312033,251714508,76,90,SRX6450876,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104594,SAMN12283904,simple,562,Escherichia coli,GSM3942291,GEO,SRA921338,07,2022,Makar,TP53B1,TP53B1-2 [ribosome profiling],saCOMT-T2A,Gly2,saCOMT-T2A,1mM Rhamnose,0.3,2hr
SRR9691816,3245943,246691668,76,89,SRX6450876,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104594,SAMN12283904,simple,562,Escherichia coli,GSM3942291,GEO,SRA921338,07,2022,Makar,TP53B1,TP53B1-2 [ribosome profiling],saCOMT-T2A,Gly2,saCOMT-T2A,1mM Rhamnose,0.3,2hr
SRR9691817,3338105,253695980,76,92,SRX6450876,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104594,SAMN12283904,simple,562,Escherichia coli,GSM3942291,GEO,SRA921338,07,2022,Makar,TP53B1,TP53B1-2 [ribosome profiling],sfCOMT,Gly2,sfCOMT,1mM Rhamnose,0.3,2hr
SRR9691818,3374907,256492932,76,92,SRX6450876,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104594,SAMN12283904,simple,562,Escherichia coli,GSM3942291,GEO,SRA921338,07,2022,Makar,TP53B1,TP53B1-2 [ribosome profiling],sfCOMT,Gly2,sfCOMT,1mM Rhamnose,0.3,2hr
SRR9691819,1924006,146224456,76,50,SRX6450877,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104595,SAMN12283902,simple,562,Escherichia coli,GSM3942292,GEO,SRA921338,07,2022,Makar,WT,WT-1 [ribosome profiling],sgAANAT-D63G,Gly2,sgAANAT-D63G,1mM Rhamnose,0.3,2hr
SRR9691820,1968473,149603948,76,50,SRX6450877,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104595,SAMN12283902,simple,562,Escherichia coli,GSM3942292,GEO,SRA921338,07,2022,Makar,WT,WT-1 [ribosome profiling],sgAANAT-D63G,Gly2,sgAANAT-D63G,1mM Rhamnose,0.3,2hr
SRR9691821,1987913,151081388,76,51,SRX6450877,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104595,SAMN12283902,simple,562,Escherichia coli,GSM3942292,GEO,SRA921338,07,2022,Makar,WT,WT-1 [ribosome profiling],ssDDC,Gly2,ssDDC,1mM Rhamnose,0.3,2hr
SRR9691822,1868700,142021200,76,49,SRX6450877,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104595,SAMN12283902,simple,562,Escherichia coli,GSM3942292,GEO,SRA921338,07,2022,Makar,WT,WT-1 [ribosome profiling],ssDDC,Gly2,ssDDC,1mM Rhamnose,0.3,2hr
SRR9691823,2084653,158433628,76,55,SRX6450878,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104596,SAMN12283901,simple,562,Escherichia coli,GSM3942293,GEO,SRA921338,07,2022,Makar,WT,WT-2 [ribosome profiling],TP53B1,Gly2,TP53B1,1mM Rhamnose,0.3,2hr
SRR9691824,2203192,167442592,76,56,SRX6450878,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104596,SAMN12283901,simple,562,Escherichia coli,GSM3942293,GEO,SRA921338,07,2022,Makar,WT,WT-2 [ribosome profiling],TP53B1,Gly2,TP53B1,1mM Rhamnose,0.3,2hr
SRR9691825,2189584,166408384,76,55,SRX6450878,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104596,SAMN12283901,simple,562,Escherichia coli,GSM3942293,GEO,SRA921338,07,2022,Makar,WT,WT-2 [ribosome profiling],WT,Gly2,none (wild type),1mM Rhamnose,0.3,2hr
SRR9691826,2138675,162539300,76,55,SRX6450878,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104596,SAMN12283901,simple,562,Escherichia coli,GSM3942293,GEO,SRA921338,07,2022,Makar,WT,WT-2 [ribosome profiling],WT,Gly2,none (wild type),1mM Rhamnose,0.3,2hr
